transaction_id,timestamp,transaction_type,amount,account_id,merchant,location,hour,day_of_week,is_weekend,hourly_velocity,is_fraud
TXN00004244,2025-05-13 02:40:35.062831,ATM_WITHDRAWAL,535.34,ACC3890,MERCHANT_31,CHICAGO,2,1,0,1,0
TXN00004245,2025-05-11 01:57:59.062831,ONLINE_PURCHASE,255.14,ACC5068,MERCHANT_33,ONLINE,1,6,1,1,0
TXN00004246,2025-05-18 19:12:35.062831,WIRE_TRANSFER,291.14,ACC7478,MERCHANT_288,LOS_ANGELES,19,6,1,1,0
TXN00004247,2025-05-05 22:14:19.062831,ATM_WITHDRAWAL,53.14,ACC1076,MERCHANT_299,CHICAGO,22,0,0,1,0
TXN00004248,2025-06-01 21:54:54.062831,CARD_PAYMENT,15.38,ACC6792,MERCHANT_99,PHOENIX,21,6,1,1,0
TXN00004249,2025-05-08 16:52:58.062831,CARD_PAYMENT,146.12,ACC6936,MERCHANT_140,NEW_YORK,16,3,0,1,0
TXN00004250,2025-05-20 09:44:54.062831,ONLINE_PURCHASE,67.4,ACC6961,MERCHANT_390,INTERNATIONAL,9,1,0,1,0
TXN00004251,2025-05-21 06:53:09.062831,ONLINE_PURCHASE,422.92,ACC1055,MERCHANT_377,LOS_ANGELES,6,2,0,1,0
TXN00004252,2025-05-22 19:50:30.062831,CHECK_DEPOSIT,98.83,ACC7005,MERCHANT_23,LOS_ANGELES,19,3,0,1,0
TXN00004253,2025-05-19 12:45:52.062831,DIRECT_DEPOSIT,293.86,ACC9494,MERCHANT_451,INTERNATIONAL,12,0,0,1,0
TXN00004254,2025-05-25 22:36:25.062831,WIRE_TRANSFER,153.03,ACC5129,MERCHANT_230,INTERNATIONAL,22,6,1,1,1
TXN00004255,2025-05-17 10:22:06.062831,ONLINE_PURCHASE,163.08,ACC9778,MERCHANT_478,ONLINE,10,5,1,1,0
TXN00004256,2025-05-27 06:45:35.062831,DIRECT_DEPOSIT,72.82,ACC3255,MERCHANT_470,ONLINE,6,1,0,1,0
TXN00004257,2025-06-01 08:15:03.062831,ONLINE_PURCHASE,166.95,ACC4497,MERCHANT_394,INTERNATIONAL,8,6,1,1,0
TXN00004258,2025-05-27 07:00:11.062831,CARD_PAYMENT,1.77,ACC4589,MERCHANT_251,PHOENIX,7,1,0,1,0
TXN00004259,2025-05-03 22:12:01.062831,ONLINE_PURCHASE,61.72,ACC4565,MERCHANT_324,NEW_YORK,22,5,1,1,0
TXN00004260,2025-05-25 20:03:30.062831,ONLINE_PURCHASE,62.12,ACC1012,MERCHANT_157,LOS_ANGELES,20,6,1,1,0
TXN00004261,2025-05-31 05:08:17.062831,CARD_PAYMENT,134.24,ACC3787,MERCHANT_454,HOUSTON,5,5,1,1,1
TXN00004262,2025-05-05 22:56:48.062831,WIRE_TRANSFER,128.09,ACC1368,MERCHANT_74,CHICAGO,22,0,0,1,0
TXN00004263,2025-05-22 08:43:36.062831,ONLINE_PURCHASE,155.32,ACC8048,MERCHANT_415,HOUSTON,8,3,0,1,0
TXN00004264,2025-05-15 15:47:52.062831,ONLINE_PURCHASE,330.45,ACC1971,MERCHANT_454,NEW_YORK,15,3,0,1,0
TXN00004265,2025-05-06 02:27:47.062831,ONLINE_PURCHASE,547.99,ACC5058,MERCHANT_362,NEW_YORK,2,1,0,1,0
TXN00004266,2025-05-10 03:48:40.062831,ONLINE_PURCHASE,501.76,ACC3044,MERCHANT_216,NEW_YORK,3,5,1,1,1
TXN00004267,2025-05-29 23:20:15.062831,CARD_PAYMENT,147.73,ACC9856,MERCHANT_255,HOUSTON,23,3,0,1,0
TXN00004268,2025-05-19 00:44:48.062831,DIRECT_DEPOSIT,266.62,ACC8884,MERCHANT_420,PHOENIX,0,0,0,1,0
TXN00004269,2025-05-19 11:12:44.062831,ONLINE_PURCHASE,298.83,ACC4126,MERCHANT_468,HOUSTON,11,0,0,1,0
TXN00004270,2025-05-05 05:10:42.062831,CARD_PAYMENT,300.89,ACC3291,MERCHANT_292,NEW_YORK,5,0,0,1,0
TXN00004271,2025-05-29 11:02:23.062831,WIRE_TRANSFER,441.96,ACC8115,MERCHANT_74,INTERNATIONAL,11,3,0,1,0
TXN00004272,2025-05-27 16:47:23.062831,ONLINE_PURCHASE,335.43,ACC5568,MERCHANT_437,LOS_ANGELES,16,1,0,1,0
TXN00004273,2025-05-29 19:27:58.062831,ONLINE_PURCHASE,491.12,ACC8136,MERCHANT_442,ONLINE,19,3,0,1,0
TXN00004274,2025-05-13 04:37:20.062831,ONLINE_PURCHASE,199.98,ACC8681,MERCHANT_240,ONLINE,4,1,0,1,0
TXN00004275,2025-06-02 18:41:42.062831,ATM_WITHDRAWAL,84.2,ACC1386,MERCHANT_5,INTERNATIONAL,18,0,0,1,0
TXN00004276,2025-05-13 15:10:37.062831,ONLINE_PURCHASE,317.61,ACC1938,MERCHANT_51,LOS_ANGELES,15,1,0,1,0
TXN00004277,2025-05-06 15:48:51.062831,CHECK_DEPOSIT,372.22,ACC4393,MERCHANT_379,CHICAGO,15,1,0,1,0
TXN00004278,2025-05-26 07:34:19.062831,ATM_WITHDRAWAL,3.54,ACC1273,MERCHANT_374,INTERNATIONAL,7,0,0,1,1
TXN00004279,2025-05-31 02:20:52.062831,ONLINE_PURCHASE,208.99,ACC8877,MERCHANT_338,INTERNATIONAL,2,5,1,1,0
TXN00004280,2025-05-18 10:52:10.062831,DIRECT_DEPOSIT,392.06,ACC1689,MERCHANT_214,CHICAGO,10,6,1,1,0
TXN00004281,2025-05-20 01:40:10.062831,ONLINE_PURCHASE,157.84,ACC2028,MERCHANT_408,INTERNATIONAL,1,1,0,1,0
TXN00004282,2025-05-24 19:55:04.062831,WIRE_TRANSFER,267.47,ACC6294,MERCHANT_368,CHICAGO,19,5,1,1,0
TXN00004283,2025-05-10 01:46:54.062831,ONLINE_PURCHASE,19.98,ACC9324,MERCHANT_32,INTERNATIONAL,1,5,1,1,1
TXN00004284,2025-05-04 06:33:05.062831,DIRECT_DEPOSIT,141.95,ACC5865,MERCHANT_407,NEW_YORK,6,6,1,1,0
TXN00004285,2025-05-25 16:09:15.062831,CHECK_DEPOSIT,259.41,ACC8060,MERCHANT_320,INTERNATIONAL,16,6,1,1,0
TXN00004286,2025-06-01 06:06:15.062831,WIRE_TRANSFER,464.24,ACC2601,MERCHANT_39,LOS_ANGELES,6,6,1,1,0
TXN00004287,2025-05-31 12:34:31.062831,ONLINE_PURCHASE,80.27,ACC5597,MERCHANT_443,INTERNATIONAL,12,5,1,1,1
TXN00004288,2025-05-29 02:54:09.062831,DIRECT_DEPOSIT,146.45,ACC2997,MERCHANT_487,LOS_ANGELES,2,3,0,1,0
TXN00004289,2025-05-18 11:12:41.062831,ONLINE_PURCHASE,321.06,ACC5370,MERCHANT_36,NEW_YORK,11,6,1,1,0
TXN00004290,2025-05-10 15:44:05.062831,CARD_PAYMENT,135.79,ACC1894,MERCHANT_262,LOS_ANGELES,15,5,1,1,0
TXN00004291,2025-05-06 20:47:38.062831,ONLINE_PURCHASE,312.74,ACC7962,MERCHANT_358,CHICAGO,20,1,0,1,0
TXN00004292,2025-05-12 03:29:01.062831,ATM_WITHDRAWAL,263.44,ACC4729,MERCHANT_261,PHOENIX,3,0,0,1,0
TXN00004293,2025-05-29 10:46:03.062831,ONLINE_PURCHASE,138.2,ACC3544,MERCHANT_160,HOUSTON,10,3,0,1,0
TXN00004294,2025-05-09 05:42:21.062831,ONLINE_PURCHASE,225.82,ACC6851,MERCHANT_439,INTERNATIONAL,5,4,0,1,0
TXN00004295,2025-05-18 21:25:07.062831,ONLINE_PURCHASE,31.4,ACC8033,MERCHANT_166,LOS_ANGELES,21,6,1,1,0
TXN00004296,2025-05-10 09:10:39.062831,CARD_PAYMENT,448.65,ACC4919,MERCHANT_405,NEW_YORK,9,5,1,1,1
TXN00004297,2025-05-09 13:27:32.062831,ATM_WITHDRAWAL,84.38,ACC8452,MERCHANT_346,INTERNATIONAL,13,4,0,1,0
TXN00004298,2025-05-10 13:31:26.062831,ATM_WITHDRAWAL,213.15,ACC1769,MERCHANT_454,ONLINE,13,5,1,1,0
TXN00004299,2025-05-29 20:15:39.062831,WIRE_TRANSFER,8.08,ACC8793,MERCHANT_145,HOUSTON,20,3,0,1,0
TXN00004300,2025-05-29 09:23:46.062831,CHECK_DEPOSIT,164.68,ACC1649,MERCHANT_404,NEW_YORK,9,3,0,1,0
TXN00004301,2025-05-07 11:34:32.062831,DIRECT_DEPOSIT,454.19,ACC2798,MERCHANT_192,CHICAGO,11,2,0,1,0
TXN00004302,2025-05-21 17:02:13.062831,ONLINE_PURCHASE,329.64,ACC7612,MERCHANT_174,INTERNATIONAL,17,2,0,1,0
TXN00004303,2025-05-31 14:57:06.062831,ONLINE_PURCHASE,181.8,ACC6501,MERCHANT_296,INTERNATIONAL,14,5,1,1,0
TXN00004304,2025-05-17 17:45:05.062831,ONLINE_PURCHASE,201.97,ACC9809,MERCHANT_354,INTERNATIONAL,17,5,1,1,0
TXN00004305,2025-05-12 04:25:33.062831,CARD_PAYMENT,124.09,ACC7498,MERCHANT_410,PHOENIX,4,0,0,1,0
TXN00004306,2025-05-11 13:59:46.062831,ATM_WITHDRAWAL,53.4,ACC8648,MERCHANT_309,ONLINE,13,6,1,1,0
TXN00004307,2025-05-06 13:59:26.062831,DIRECT_DEPOSIT,89.53,ACC2856,MERCHANT_462,LOS_ANGELES,13,1,0,1,0
TXN00004308,2025-06-02 18:28:28.062831,ONLINE_PURCHASE,229.02,ACC6679,MERCHANT_30,HOUSTON,18,0,0,1,0
TXN00004309,2025-05-08 12:24:20.062831,CARD_PAYMENT,163.14,ACC9862,MERCHANT_207,ONLINE,12,3,0,1,0
TXN00004310,2025-05-25 01:43:40.062831,ONLINE_PURCHASE,384.32,ACC5793,MERCHANT_398,HOUSTON,1,6,1,1,1
TXN00004311,2025-05-14 04:13:13.062831,ONLINE_PURCHASE,120.61,ACC2143,MERCHANT_485,PHOENIX,4,2,0,1,0
TXN00004312,2025-05-10 17:06:18.062831,DIRECT_DEPOSIT,240.59,ACC5614,MERCHANT_211,PHOENIX,17,5,1,1,0
TXN00004313,2025-05-23 16:41:00.062831,CHECK_DEPOSIT,344.58,ACC4112,MERCHANT_246,NEW_YORK,16,4,0,1,0
TXN00004314,2025-05-04 17:15:00.062831,ATM_WITHDRAWAL,169.58,ACC5120,MERCHANT_159,CHICAGO,17,6,1,1,0
TXN00004315,2025-05-17 06:28:04.062831,WIRE_TRANSFER,165.58,ACC1285,MERCHANT_350,NEW_YORK,6,5,1,1,0
TXN00004316,2025-05-31 08:46:15.062831,CHECK_DEPOSIT,0.43,ACC6790,MERCHANT_202,CHICAGO,8,5,1,1,0
TXN00004317,2025-05-13 21:41:22.062831,ATM_WITHDRAWAL,96.66,ACC9075,MERCHANT_435,ONLINE,21,1,0,1,0
TXN00004318,2025-05-15 13:53:13.062831,CARD_PAYMENT,96.26,ACC8461,MERCHANT_260,PHOENIX,13,3,0,1,0
TXN00004319,2025-05-13 07:04:13.062831,ATM_WITHDRAWAL,133.71,ACC3161,MERCHANT_440,NEW_YORK,7,1,0,1,0
TXN00004320,2025-05-29 01:02:38.062831,ONLINE_PURCHASE,195.09,ACC4738,MERCHANT_124,HOUSTON,1,3,0,1,0
TXN00004321,2025-05-20 12:44:18.062831,ONLINE_PURCHASE,82.82,ACC8344,MERCHANT_390,LOS_ANGELES,12,1,0,1,0
TXN00004322,2025-05-16 03:49:21.062831,DIRECT_DEPOSIT,187.14,ACC5220,MERCHANT_105,LOS_ANGELES,3,4,0,1,0
TXN00004323,2025-05-09 06:24:28.062831,WIRE_TRANSFER,320.84,ACC9004,MERCHANT_32,ONLINE,6,4,0,1,0
TXN00004324,2025-05-28 09:32:25.062831,ONLINE_PURCHASE,128.1,ACC7778,MERCHANT_220,INTERNATIONAL,9,2,0,1,0
TXN00004325,2025-05-21 18:26:31.062831,CARD_PAYMENT,668.42,ACC7425,MERCHANT_497,CHICAGO,18,2,0,1,0
TXN00004326,2025-05-10 15:17:00.062831,ONLINE_PURCHASE,217.76,ACC5464,MERCHANT_290,CHICAGO,15,5,1,1,0
TXN00004327,2025-05-17 09:19:35.062831,ONLINE_PURCHASE,24.91,ACC4456,MERCHANT_389,INTERNATIONAL,9,5,1,1,0
TXN00004328,2025-05-04 00:55:14.062831,ATM_WITHDRAWAL,252.29,ACC1079,MERCHANT_273,CHICAGO,0,6,1,1,0
TXN00004329,2025-05-05 14:59:27.062831,ONLINE_PURCHASE,273.39,ACC7379,MERCHANT_208,ONLINE,14,0,0,1,0
TXN00004330,2025-05-22 02:31:27.062831,CARD_PAYMENT,107.03,ACC1256,MERCHANT_393,HOUSTON,2,3,0,1,0
TXN00004331,2025-05-19 05:48:01.062831,ONLINE_PURCHASE,33.03,ACC7485,MERCHANT_243,CHICAGO,5,0,0,1,1
TXN00004332,2025-05-17 02:56:40.062831,ONLINE_PURCHASE,35.72,ACC7404,MERCHANT_443,ONLINE,2,5,1,1,1
TXN00004333,2025-05-09 08:46:39.062831,CHECK_DEPOSIT,92.01,ACC9452,MERCHANT_62,CHICAGO,8,4,0,1,0
TXN00004334,2025-05-28 04:38:51.062831,ATM_WITHDRAWAL,603.34,ACC1533,MERCHANT_412,PHOENIX,4,2,0,1,0
TXN00004335,2025-05-17 22:25:19.062831,CARD_PAYMENT,396.45,ACC5550,MERCHANT_302,NEW_YORK,22,5,1,1,0
TXN00004336,2025-05-27 12:22:57.062831,CARD_PAYMENT,99.15,ACC5274,MERCHANT_293,NEW_YORK,12,1,0,1,0
TXN00004337,2025-05-21 11:26:31.062831,ONLINE_PURCHASE,131.66,ACC8877,MERCHANT_239,INTERNATIONAL,11,2,0,1,1
TXN00004338,2025-05-14 20:56:18.062831,ONLINE_PURCHASE,22.19,ACC1145,MERCHANT_275,HOUSTON,20,2,0,1,0
TXN00004339,2025-05-13 04:30:30.062831,ONLINE_PURCHASE,345.96,ACC9959,MERCHANT_121,HOUSTON,4,1,0,1,1
TXN00004340,2025-05-28 06:57:23.062831,DIRECT_DEPOSIT,282.14,ACC3267,MERCHANT_84,INTERNATIONAL,6,2,0,1,0
TXN00004341,2025-05-21 03:33:13.062831,ONLINE_PURCHASE,329.91,ACC1329,MERCHANT_188,LOS_ANGELES,3,2,0,1,0
TXN00004342,2025-05-09 11:39:30.062831,ONLINE_PURCHASE,173.12,ACC9528,MERCHANT_426,ONLINE,11,4,0,1,0
TXN00004343,2025-05-29 04:59:07.062831,ONLINE_PURCHASE,209.44,ACC4605,MERCHANT_142,PHOENIX,4,3,0,1,0
TXN00004344,2025-05-07 04:54:03.062831,ATM_WITHDRAWAL,214.52,ACC4441,MERCHANT_434,HOUSTON,4,2,0,1,0
TXN00004345,2025-05-08 16:42:39.062831,CARD_PAYMENT,174.89,ACC3799,MERCHANT_324,NEW_YORK,16,3,0,1,0
TXN00004346,2025-05-26 01:08:25.062831,ONLINE_PURCHASE,278.87,ACC1056,MERCHANT_382,LOS_ANGELES,1,0,0,1,1
TXN00004347,2025-05-08 13:04:18.062831,CARD_PAYMENT,513.84,ACC6490,MERCHANT_220,LOS_ANGELES,13,3,0,1,0
TXN00004348,2025-05-11 09:08:45.062831,ONLINE_PURCHASE,207.34,ACC9278,MERCHANT_273,HOUSTON,9,6,1,1,1
TXN00004349,2025-05-30 11:58:36.062831,CARD_PAYMENT,48.37,ACC1063,MERCHANT_125,INTERNATIONAL,11,4,0,1,1
TXN00004350,2025-05-05 18:58:05.062831,DIRECT_DEPOSIT,299.43,ACC9206,MERCHANT_406,HOUSTON,18,0,0,1,0
TXN00004351,2025-05-15 12:04:28.062831,CARD_PAYMENT,362.0,ACC6681,MERCHANT_114,NEW_YORK,12,3,0,1,0
TXN00004352,2025-05-24 18:51:21.062831,DIRECT_DEPOSIT,13.96,ACC4759,MERCHANT_197,HOUSTON,18,5,1,1,0
TXN00004353,2025-05-08 02:48:56.062831,ONLINE_PURCHASE,229.34,ACC9846,MERCHANT_483,CHICAGO,2,3,0,1,1
TXN00004354,2025-05-30 18:00:28.062831,CARD_PAYMENT,160.94,ACC6752,MERCHANT_445,ONLINE,18,4,0,1,1
TXN00004355,2025-05-27 10:28:37.062831,CARD_PAYMENT,116.13,ACC9014,MERCHANT_279,INTERNATIONAL,10,1,0,1,0
TXN00004356,2025-05-23 00:54:29.062831,ATM_WITHDRAWAL,442.6,ACC7817,MERCHANT_62,INTERNATIONAL,0,4,0,1,0
TXN00004357,2025-05-29 16:30:34.062831,ATM_WITHDRAWAL,136.09,ACC1542,MERCHANT_320,PHOENIX,16,3,0,1,0
TXN00004358,2025-05-14 05:29:27.062831,ATM_WITHDRAWAL,259.24,ACC8017,MERCHANT_81,INTERNATIONAL,5,2,0,1,0
TXN00004359,2025-06-01 12:50:48.062831,ONLINE_PURCHASE,0.81,ACC2549,MERCHANT_201,PHOENIX,12,6,1,1,0
TXN00004360,2025-05-05 00:30:33.062831,ATM_WITHDRAWAL,137.05,ACC1194,MERCHANT_205,PHOENIX,0,0,0,1,0
TXN00004361,2025-05-05 08:40:17.062831,CARD_PAYMENT,303.75,ACC1899,MERCHANT_86,CHICAGO,8,0,0,1,0
TXN00004362,2025-05-27 16:36:00.062831,CARD_PAYMENT,78.36,ACC3032,MERCHANT_492,CHICAGO,16,1,0,1,0
TXN00004363,2025-05-16 12:55:04.062831,ONLINE_PURCHASE,118.34,ACC8911,MERCHANT_249,NEW_YORK,12,4,0,1,0
TXN00004364,2025-05-08 06:30:22.062831,CARD_PAYMENT,378.54,ACC3995,MERCHANT_108,INTERNATIONAL,6,3,0,1,0
TXN00004365,2025-05-11 00:41:20.062831,CHECK_DEPOSIT,95.97,ACC7045,MERCHANT_499,INTERNATIONAL,0,6,1,1,0
TXN00004366,2025-05-21 16:21:10.062831,DIRECT_DEPOSIT,54.67,ACC6357,MERCHANT_480,NEW_YORK,16,2,0,1,0
TXN00004367,2025-05-08 19:44:32.062831,ONLINE_PURCHASE,204.06,ACC9963,MERCHANT_116,HOUSTON,19,3,0,1,0
TXN00004368,2025-05-08 21:31:22.062831,CHECK_DEPOSIT,201.35,ACC3854,MERCHANT_69,ONLINE,21,3,0,1,0
TXN00004369,2025-05-22 21:40:45.062831,CHECK_DEPOSIT,456.03,ACC2241,MERCHANT_384,PHOENIX,21,3,0,1,0
TXN00004370,2025-05-07 13:03:09.062831,ATM_WITHDRAWAL,70.58,ACC4965,MERCHANT_485,HOUSTON,13,2,0,1,0
TXN00004371,2025-05-20 10:11:30.062831,CARD_PAYMENT,119.9,ACC9071,MERCHANT_146,PHOENIX,10,1,0,1,0
TXN00004372,2025-05-13 04:57:06.062831,CARD_PAYMENT,174.91,ACC8814,MERCHANT_367,ONLINE,4,1,0,1,0
TXN00004373,2025-05-26 13:46:06.062831,DIRECT_DEPOSIT,274.63,ACC2026,MERCHANT_488,CHICAGO,13,0,0,1,0
TXN00004374,2025-05-08 05:47:10.062831,CARD_PAYMENT,126.46,ACC6672,MERCHANT_266,ONLINE,5,3,0,1,0
TXN00004375,2025-06-01 11:44:05.062831,ONLINE_PURCHASE,65.14,ACC9934,MERCHANT_462,LOS_ANGELES,11,6,1,1,0
TXN00004376,2025-05-31 17:16:44.062831,CARD_PAYMENT,306.93,ACC8938,MERCHANT_149,HOUSTON,17,5,1,1,0
TXN00004377,2025-05-23 02:34:10.062831,ONLINE_PURCHASE,7.6,ACC5960,MERCHANT_175,CHICAGO,2,4,0,1,0
TXN00004378,2025-05-06 10:33:41.062831,ONLINE_PURCHASE,401.81,ACC2730,MERCHANT_398,NEW_YORK,10,1,0,1,0
TXN00004379,2025-05-10 12:34:39.062831,ONLINE_PURCHASE,215.23,ACC8104,MERCHANT_78,PHOENIX,12,5,1,1,0
TXN00004380,2025-06-01 03:43:40.062831,WIRE_TRANSFER,408.42,ACC7458,MERCHANT_142,NEW_YORK,3,6,1,1,0
TXN00004381,2025-06-02 12:46:26.062831,DIRECT_DEPOSIT,377.79,ACC2585,MERCHANT_183,PHOENIX,12,0,0,1,0
TXN00004382,2025-05-25 09:00:11.062831,CHECK_DEPOSIT,188.03,ACC1837,MERCHANT_330,ONLINE,9,6,1,1,0
TXN00004383,2025-05-13 02:05:57.062831,ONLINE_PURCHASE,364.46,ACC1768,MERCHANT_101,INTERNATIONAL,2,1,0,1,0
TXN00004384,2025-05-28 06:52:18.062831,ATM_WITHDRAWAL,70.64,ACC2217,MERCHANT_162,CHICAGO,6,2,0,1,0
TXN00004385,2025-05-15 16:00:31.062831,CHECK_DEPOSIT,19.09,ACC9825,MERCHANT_297,LOS_ANGELES,16,3,0,1,0
TXN00004386,2025-05-21 17:05:56.062831,WIRE_TRANSFER,180.85,ACC7693,MERCHANT_245,CHICAGO,17,2,0,1,0
TXN00004387,2025-05-30 15:14:37.062831,ONLINE_PURCHASE,32.9,ACC4898,MERCHANT_499,HOUSTON,15,4,0,1,0
TXN00004388,2025-05-25 12:38:05.062831,ATM_WITHDRAWAL,1.85,ACC8170,MERCHANT_346,INTERNATIONAL,12,6,1,1,1
TXN00004389,2025-05-17 12:34:15.062831,ONLINE_PURCHASE,135.32,ACC4160,MERCHANT_191,LOS_ANGELES,12,5,1,1,0
TXN00004390,2025-05-24 19:27:25.062831,ATM_WITHDRAWAL,53.29,ACC2274,MERCHANT_17,HOUSTON,19,5,1,1,0
TXN00004391,2025-05-26 04:34:06.062831,DIRECT_DEPOSIT,88.33,ACC9333,MERCHANT_363,PHOENIX,4,0,0,1,0
TXN00004392,2025-05-07 07:13:17.062831,DIRECT_DEPOSIT,142.8,ACC5388,MERCHANT_277,HOUSTON,7,2,0,1,0
TXN00004393,2025-05-08 11:49:23.062831,ONLINE_PURCHASE,285.91,ACC5954,MERCHANT_346,LOS_ANGELES,11,3,0,1,0
TXN00004394,2025-05-03 22:23:54.062831,DIRECT_DEPOSIT,75.55,ACC2391,MERCHANT_4,PHOENIX,22,5,1,1,0
TXN00004395,2025-05-19 16:19:29.062831,ONLINE_PURCHASE,296.53,ACC4492,MERCHANT_59,LOS_ANGELES,16,0,0,1,0
TXN00004396,2025-06-01 14:46:28.062831,CARD_PAYMENT,14.24,ACC5144,MERCHANT_389,ONLINE,14,6,1,1,0
TXN00004397,2025-05-05 16:29:39.062831,ONLINE_PURCHASE,207.26,ACC3060,MERCHANT_10,INTERNATIONAL,16,0,0,1,0
TXN00004398,2025-05-18 07:10:45.062831,ONLINE_PURCHASE,355.19,ACC1525,MERCHANT_226,LOS_ANGELES,7,6,1,1,0
TXN00004399,2025-05-12 09:29:53.062831,CARD_PAYMENT,142.58,ACC8651,MERCHANT_139,CHICAGO,9,0,0,1,0
TXN00004400,2025-05-24 09:48:42.062831,ATM_WITHDRAWAL,119.28,ACC7034,MERCHANT_127,CHICAGO,9,5,1,1,0
TXN00004401,2025-05-19 18:07:25.062831,ONLINE_PURCHASE,211.35,ACC5835,MERCHANT_242,ONLINE,18,0,0,1,0
TXN00004402,2025-05-18 14:54:14.062831,DIRECT_DEPOSIT,99.19,ACC4852,MERCHANT_133,HOUSTON,14,6,1,1,0
TXN00004403,2025-05-08 19:40:36.062831,CHECK_DEPOSIT,293.01,ACC7249,MERCHANT_67,LOS_ANGELES,19,3,0,1,0
TXN00004404,2025-05-20 13:26:40.062831,CARD_PAYMENT,232.36,ACC1654,MERCHANT_82,CHICAGO,13,1,0,1,0
TXN00004405,2025-05-25 03:40:47.062831,CARD_PAYMENT,299.01,ACC1802,MERCHANT_223,PHOENIX,3,6,1,1,0
TXN00004406,2025-05-03 21:31:15.062831,DIRECT_DEPOSIT,25.49,ACC8063,MERCHANT_127,HOUSTON,21,5,1,1,0
TXN00004407,2025-05-29 06:45:10.062831,DIRECT_DEPOSIT,90.42,ACC9832,MERCHANT_142,PHOENIX,6,3,0,1,0
TXN00004408,2025-05-04 17:30:28.062831,CARD_PAYMENT,22.3,ACC9706,MERCHANT_331,NEW_YORK,17,6,1,1,0
TXN00004409,2025-05-04 03:04:10.062831,DIRECT_DEPOSIT,190.36,ACC9228,MERCHANT_35,LOS_ANGELES,3,6,1,1,0
TXN00004410,2025-05-23 16:02:51.062831,CHECK_DEPOSIT,502.03,ACC5334,MERCHANT_31,CHICAGO,16,4,0,1,0
TXN00004411,2025-05-26 18:47:23.062831,ONLINE_PURCHASE,402.84,ACC5836,MERCHANT_305,CHICAGO,18,0,0,1,0
TXN00004412,2025-05-23 14:14:39.062831,CARD_PAYMENT,173.32,ACC1422,MERCHANT_226,LOS_ANGELES,14,4,0,1,0
TXN00004413,2025-05-06 21:55:58.062831,DIRECT_DEPOSIT,21.78,ACC6370,MERCHANT_258,NEW_YORK,21,1,0,1,0
TXN00004414,2025-05-16 09:12:40.062831,WIRE_TRANSFER,114.38,ACC2632,MERCHANT_221,ONLINE,9,4,0,1,0
TXN00004415,2025-05-28 15:30:02.062831,ONLINE_PURCHASE,81.96,ACC4593,MERCHANT_368,ONLINE,15,2,0,1,0
TXN00004416,2025-05-16 08:38:05.062831,CARD_PAYMENT,425.96,ACC5384,MERCHANT_365,PHOENIX,8,4,0,1,0
TXN00004417,2025-05-08 05:14:39.062831,ONLINE_PURCHASE,237.94,ACC3827,MERCHANT_369,INTERNATIONAL,5,3,0,1,0
TXN00004418,2025-05-24 00:25:43.062831,ATM_WITHDRAWAL,59.02,ACC7033,MERCHANT_234,CHICAGO,0,5,1,1,0
TXN00004419,2025-05-28 04:05:23.062831,ATM_WITHDRAWAL,119.83,ACC6283,MERCHANT_122,ONLINE,4,2,0,1,0
TXN00004420,2025-05-28 04:06:14.062831,CARD_PAYMENT,147.44,ACC4926,MERCHANT_264,PHOENIX,4,2,0,1,0
TXN00004421,2025-05-16 22:05:05.062831,DIRECT_DEPOSIT,384.26,ACC1560,MERCHANT_157,NEW_YORK,22,4,0,1,0
TXN00004422,2025-05-04 04:04:51.062831,ONLINE_PURCHASE,264.55,ACC9542,MERCHANT_132,HOUSTON,4,6,1,1,0
TXN00004423,2025-05-11 12:32:17.062831,WIRE_TRANSFER,298.31,ACC1089,MERCHANT_14,HOUSTON,12,6,1,1,0
TXN00004424,2025-05-30 20:17:12.062831,CARD_PAYMENT,160.8,ACC3915,MERCHANT_145,INTERNATIONAL,20,4,0,1,1
TXN00004425,2025-05-30 07:52:04.062831,CARD_PAYMENT,277.44,ACC2938,MERCHANT_54,INTERNATIONAL,7,4,0,1,1
TXN00004426,2025-05-07 00:51:17.062831,ATM_WITHDRAWAL,0.46,ACC9936,MERCHANT_310,NEW_YORK,0,2,0,1,0
TXN00004427,2025-05-13 19:09:38.062831,CARD_PAYMENT,275.39,ACC9333,MERCHANT_42,INTERNATIONAL,19,1,0,1,0
TXN00004428,2025-05-16 21:50:16.062831,ATM_WITHDRAWAL,291.09,ACC1345,MERCHANT_132,ONLINE,21,4,0,1,0
TXN00004429,2025-05-06 13:42:06.062831,ONLINE_PURCHASE,235.94,ACC6411,MERCHANT_273,CHICAGO,13,1,0,1,0
TXN00004430,2025-05-10 11:50:16.062831,ATM_WITHDRAWAL,449.4,ACC4662,MERCHANT_348,LOS_ANGELES,11,5,1,1,1
TXN00004431,2025-05-11 05:37:26.062831,CARD_PAYMENT,550.19,ACC8464,MERCHANT_63,LOS_ANGELES,5,6,1,1,0
TXN00004432,2025-05-04 13:24:38.062831,DIRECT_DEPOSIT,287.56,ACC3736,MERCHANT_257,LOS_ANGELES,13,6,1,1,0
TXN00004433,2025-05-07 00:29:41.062831,CARD_PAYMENT,345.74,ACC9234,MERCHANT_439,ONLINE,0,2,0,1,0
TXN00004434,2025-05-26 10:44:51.062831,DIRECT_DEPOSIT,265.04,ACC6754,MERCHANT_202,CHICAGO,10,0,0,1,0
