step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,hour,day,amount_to_balance_ratio,balance_change_orig,balance_change_dest
457,TRANSFER,28.08,C000009828,16687.69,16659.61,C000016986,458.37,486.45,0,1,20,0.0016825766432236443,-28.07999999999811,28.079999999999984
522,CASH_OUT,551.19,C000009829,1953.48,1402.29,C000012267,729.15,729.15,0,18,22,0.2820136302238959,-551.19,0.0
520,CASH_OUT,12.67,C000009830,31077.36,31064.69,C000016327,70.08,70.08,0,16,22,0.0004076791696859165,-12.670000000001892,0.0
717,TRANSFER,1792.65,C000009831,1486.16,0.0,C000018762,42.47,1835.12,0,21,30,1.2054183813443073,-1486.16,1792.6499999999999
315,DEBIT,1041.9,C000009832,1872.75,830.85,C000010198,34.93,34.93,0,3,14,0.556050700466978,-1041.9,0.0
709,TRANSFER,86.79,C000009833,2440.38,2353.59,C000013446,11243.97,11330.76,0,13,30,0.0355495662289361,-86.78999999999996,86.79000000000087
710,TRANSFER,59722.74,C000009834,297.21,0.0,C000015563,1424.01,61146.75,0,14,30,200.2707488011804,-297.21,59722.74
542,PAYMENT,1783.28,C000009835,211.94,0.0,C000016504,394.21,2177.49,0,14,23,8.374565605334835,-211.94,1783.2799999999997
479,CASH_IN,22.23,C000009836,6407.54,6429.77,C000015505,2589.61,2589.61,0,23,20,0.003468808808246496,22.230000000000473,0.0
20,PAYMENT,660.07,C000009837,13130.51,12470.44,C000017266,4814.86,5474.93,0,20,1,0.05026611562569728,-660.0699999999997,660.0700000000006
560,TRANSFER,169.31,C000009838,7415.79,7246.48,C000017472,380.25,549.56,0,8,24,0.022827934996137143,-169.3100000000004,169.30999999999995
130,DEBIT,31.39,C000009839,454.43,423.04,C000018904,887.96,887.96,0,10,6,0.06892387414092177,-31.389999999999986,0.0
293,PAYMENT,17.46,C000009840,6125.91,6108.45,C000019119,102.67,120.13,1,5,13,0.0028497235963968787,-17.460000000000036,17.459999999999994
132,TRANSFER,1085.49,C000009841,674.99,0.0,C000018400,12204.14,13289.63,0,12,6,1.6057781919850884,-674.99,1085.4899999999998
356,PAYMENT,44.89,C000009842,5494.37,5449.48,C000015504,440.48,485.37,0,20,15,0.008168694737569992,-44.89000000000033,44.889999999999986
54,CASH_OUT,121.06,C000009843,16267.89,16146.83,C000012353,4029.1,4029.1,0,6,3,0.0074411960496382976,-121.05999999999949,0.0
387,TRANSFER,23.52,C000009844,5172.96,5149.44,C000012776,4807.81,4831.33,0,3,17,0.004545841096568199,-23.520000000000437,23.519999999999527
265,DEBIT,33.24,C000009845,26978.64,26945.4,C000019184,557.91,557.91,0,1,12,0.0012320401606544789,-33.23999999999796,0.0
215,DEBIT,115.14,C000009846,2380.39,2265.25,C000015885,3917.03,3917.03,0,23,9,0.048349913285938045,-115.13999999999987,0.0
460,CASH_OUT,322.58,C000009847,2153.88,1831.3,C000013427,30.03,30.03,0,4,20,0.14969743094743093,-322.58000000000015,0.0
458,CASH_OUT,0.84,C000009848,3297.85,3297.01,C000018317,182.37,182.37,0,2,20,0.00025463419070282067,-0.8399999999996908,0.0
43,TRANSFER,153.52,C000009849,397.84,244.32,C000010861,2267.62,2421.14,0,19,2,0.38491625714572264,-153.51999999999998,153.51999999999998
586,PAYMENT,33.37,C000009850,1628.76,1595.39,C000018900,194.77,228.14,0,10,25,0.020475407421951697,-33.36999999999989,33.369999999999976
278,CASH_OUT,2452.16,C000009851,1858.08,0.0,C000011315,4503.66,4503.66,0,14,12,1.3190180089076318,-1858.08,0.0
130,CASH_IN,53396.76,C000009852,1946.91,55343.67,C000014555,922.59,922.59,0,10,6,27.412334245422016,53396.759999999995,0.0
350,TRANSFER,72.34,C000009853,4457.92,4385.58,C000011058,30586.07,30658.41,0,14,15,0.01622365954087537,-72.34000000000015,72.34000000000015
706,PAYMENT,4.74,C000009854,323.6,318.86,C000016887,334.05,338.79,0,10,30,0.014602587800369686,-4.740000000000009,4.740000000000009
544,PAYMENT,187.5,C000009855,534.63,347.13,C000018122,403.56,591.06,0,16,23,0.3500550753318522,-187.5,187.49999999999994
106,TRANSFER,98.41,C000009856,16286.7,16188.29,C000014437,721.9,820.31,0,10,5,0.006041982600367148,-98.40999999999985,98.40999999999997
716,PAYMENT,7651.84,C000009857,146.81,0.0,C000019553,2057.32,9709.16,0,20,30,51.76808064407009,-146.81,7651.84
1,TRANSFER,4159.62,C000009858,7514.25,3354.63,C000019362,30.81,4190.43,1,1,1,0.5534905691760088,-4159.62,4159.62
584,TRANSFER,837.78,C000009859,1702.17,864.39,C000017886,418.91,1256.69,1,8,25,0.49189452608958584,-837.7800000000001,837.78
432,TRANSFER,45.91,C000009860,3790.24,3744.33,C000011574,611.82,657.73,0,0,19,0.01210949451894367,-45.909999999999854,45.90999999999997
306,PAYMENT,575.67,C000009861,30857.9,30282.23,C000018512,233.8,809.47,0,18,13,0.018654909928740165,-575.6700000000019,575.6700000000001
527,CASH_OUT,252.15,C000009862,2448.49,2196.34,C000017197,618.86,618.86,0,23,22,0.10293979563092727,-252.14999999999964,0.0
53,DEBIT,240.48,C000009863,7616.57,7376.09,C000018563,104.61,104.61,1,5,3,0.03156912243668256,-240.47999999999956,0.0
520,CASH_IN,6.58,C000009864,3254.68,3261.26,C000017178,15.47,15.47,0,16,22,0.0020210831531354435,6.580000000000382,0.0
330,TRANSFER,1240.9,C000009865,2529.9,1289.0,C000011809,241.38,1482.28,0,18,14,0.4902998933185823,-1240.9,1240.9
558,PAYMENT,184.13,C000009866,2101.14,1917.01,C000017101,11.34,195.47,0,6,24,0.0875916922754907,-184.12999999999988,184.13
325,CASH_IN,121.31,C000009867,8532.07,8653.38,C000016228,430.17,430.17,0,13,14,0.014216454335895523,121.30999999999949,0.0
114,CASH_OUT,44.69,C000009868,994.86,950.17,C000011617,34.02,34.02,0,18,5,0.04487578575301749,-44.690000000000055,0.0
147,PAYMENT,30.35,C000009869,545.64,515.29,C000014679,2477.77,2508.12,0,3,7,0.05552100102444022,-30.350000000000023,30.34999999999991
166,PAYMENT,279.92,C000009870,3333.28,3053.36,C000014979,126.35,406.27,0,22,7,0.08395215758724522,-279.9200000000001,279.91999999999996
379,PAYMENT,4.49,C000009871,3980.55,3976.06,C000013901,5238.53,5243.02,0,19,16,0.001127701523276111,-4.4900000000002365,4.490000000000691
139,PAYMENT,719.82,C000009872,193.21,0.0,C000010871,153.62,873.44,0,19,6,3.706400288347665,-193.21,719.82
629,PAYMENT,18.03,C000009873,2934.43,2916.4,C000010300,1587.32,1605.35,1,5,27,0.006142200631594009,-18.029999999999745,18.029999999999973
299,CASH_IN,2.42,C000009874,473.28,475.7,C000012270,644.06,644.06,0,11,13,0.005102471114109808,2.420000000000016,0.0
276,TRANSFER,5674.8,C000009875,7633.22,1958.42,C000019126,2279.67,7954.47,0,12,12,0.7433372368100474,-5674.8,5674.8
178,CASH_OUT,26.68,C000009876,199.23,172.55,C000014329,449.17,449.17,0,10,8,0.13324676621884832,-26.67999999999998,0.0
354,DEBIT,35.01,C000009877,53509.46,53474.45,C000012226,5418.34,5418.34,0,18,15,0.0006542646054621844,-35.01000000000204,0.0
154,CASH_OUT,1435.22,C000009878,1794.9,359.68,C000010074,496.36,496.36,0,10,7,0.7991647641850882,-1435.22,0.0
201,DEBIT,6056.35,C000009879,814.49,0.0,C000017456,1301.05,1301.05,0,9,9,7.426639198518682,-814.49,0.0
115,CASH_IN,6.92,C000009880,1949.92,1956.84,C000017033,68.99,68.99,0,19,5,0.0035470444713263482,6.919999999999845,0.0
671,TRANSFER,21.93,C000009881,6866.48,6844.55,C000011370,2207.59,2229.52,0,23,28,0.003193311083541561,-21.92999999999938,21.929999999999836
554,CASH_IN,25.4,C000009882,11335.62,11361.02,C000011456,16268.21,16268.21,0,2,24,0.0022405267178400613,25.399999999999636,0.0
68,CASH_OUT,962.57,C000009883,1975.41,1012.84,C000012266,463.93,463.93,0,20,3,0.48702951310709824,-962.57,0.0
445,PAYMENT,3937.35,C000009884,344.46,0.0,C000017710,85.34,4022.69,1,13,19,11.397412146124008,-344.46,3937.35
445,CASH_OUT,17.11,C000009885,483.74,466.63,C000019993,49.37,49.37,0,13,19,0.03529727276478112,-17.110000000000014,0.0
326,CASH_OUT,2513.65,C000009886,4580.58,2066.93,C000016764,25.42,25.42,1,14,14,0.548642608008591,-2513.65,0.0
708,CASH_IN,35.94,C000009887,13108.17,13144.11,C000012849,31.64,31.64,0,12,30,0.0027415923357466563,35.94000000000051,0.0
602,PAYMENT,290.69,C000009888,15934.04,15643.35,C000018474,91.72,382.41,0,2,26,0.018242188284434805,-290.6900000000005,290.69000000000005
623,TRANSFER,11.67,C000009889,3835.82,3824.15,C000010714,18.35,30.02,0,23,26,0.003041581309521948,-11.670000000000073,11.669999999999998
359,PAYMENT,116.3,C000009890,12720.24,12603.94,C000017466,791.99,908.29,0,23,15,0.00914219054117366,-116.29999999999927,116.29999999999995
145,PAYMENT,118.84,C000009891,52497.66,52378.82,C000017207,87.38,206.22,0,1,7,0.0022636768252751595,-118.84000000000378,118.84
275,PAYMENT,79.02,C000009892,17774.53,17695.51,C000015437,1769.03,1848.05,0,11,12,0.004445437069949531,-79.02000000000044,79.01999999999998
509,TRANSFER,320.52,C000009893,11885.29,11564.77,C000017928,3757.07,4077.59,0,5,22,0.026965520780664106,-320.52000000000044,320.52
179,DEBIT,19.81,C000009894,889.06,869.25,C000019130,867.91,867.91,0,11,8,0.022256926499337124,-19.809999999999945,0.0
477,PAYMENT,25.34,C000009895,12631.25,12605.91,C000010816,2158.09,2183.43,0,21,20,0.0020059767658176493,-25.340000000000146,25.33999999999969
414,TRANSFER,356.29,C000009896,5954.18,5597.89,C000011776,114.1,470.39,0,6,18,0.05982858620562267,-356.28999999999996,356.28999999999996
153,PAYMENT,2173.45,C000009897,7910.68,5737.23,C000017329,17.86,2191.31,0,9,7,0.27471409359326965,-2173.4500000000007,2173.45
104,PAYMENT,141.79,C000009898,19764.83,19623.04,C000019371,14.44,156.23,0,8,5,0.007173490817233578,-141.79000000000087,141.79
75,TRANSFER,406.4,C000009899,5104.29,4697.89,C000015277,168.13,574.53,0,3,4,0.07960370517639546,-406.39999999999964,406.4
128,PAYMENT,675.98,C000009900,2555.95,1879.97,C000013794,415.83,1091.81,0,8,6,0.26436965916423866,-675.9799999999998,675.98
711,TRANSFER,781.34,C000009901,598.96,0.0,C000012915,330.07,1111.41,0,15,30,1.3023201546769785,-598.96,781.3400000000001
666,PAYMENT,22.04,C000009902,1910.7,1888.66,C000017791,657.66,679.7,0,18,28,0.011529005597112518,-22.039999999999964,22.040000000000077
568,PAYMENT,31.37,C000009903,4102.2,4070.83,C000019994,2502.36,2533.73,1,16,24,0.007645252485864691,-31.36999999999989,31.36999999999989
345,TRANSFER,37.33,C000009904,4520.73,4483.4,C000016506,9557.7,9595.03,1,9,15,0.008255689747065836,-37.32999999999993,37.32999999999993
531,TRANSFER,7025.26,C000009905,4297.61,0.0,C000014573,1325.81,8351.07,0,3,23,1.6343096954596952,-4297.61,7025.26
159,PAYMENT,410.09,C000009906,12572.47,12162.38,C000011168,811.04,1221.13,0,15,7,0.03261549914224156,-410.09000000000015,410.09000000000015
538,TRANSFER,374.89,C000009907,10916.68,10541.79,C000018449,176.97,551.86,0,10,23,0.03433788130811674,-374.8899999999994,374.89
426,DEBIT,308.73,C000009908,2715.87,2407.14,C000017506,20.87,20.87,0,18,18,0.11363443963089881,-308.73,0.0
681,CASH_OUT,10.57,C000009909,836.4,825.83,C000012436,123.59,123.59,0,9,29,0.012622402674946263,-10.569999999999936,0.0
23,PAYMENT,7160.83,C000009910,5297.75,0.0,C000011749,248.12,7408.95,0,23,1,1.3514187308327437,-5297.75,7160.83
47,TRANSFER,386.98,C000009911,86639.09,86252.11,C000018324,9.61,396.59,1,23,2,0.004466523522771041,-386.9799999999959,386.97999999999996
525,CASH_OUT,630.38,C000009912,4826.44,4196.06,C000012675,110.5,110.5,0,21,22,0.13058266907512056,-630.3799999999992,0.0
729,PAYMENT,4.34,C000009913,1912.4,1908.06,C000012452,4437.7,4442.04,0,9,31,0.0022682136510922962,-4.3400000000001455,4.3400000000001455
706,DEBIT,705.77,C000009914,6659.2,5953.43,C000014415,357.12,357.12,0,10,30,0.10596828924056334,-705.7699999999995,0.0
144,CASH_IN,72.79,C000009915,7285.23,7358.02,C000018995,817.32,817.32,0,0,7,0.009990077172968738,72.79000000000087,0.0
585,DEBIT,10.53,C000009916,7165.09,7154.56,C000019005,5825.7,5825.7,0,9,25,0.001469420562677834,-10.529999999999745,0.0
668,DEBIT,22.03,C000009917,23372.61,23350.58,C000014760,494.61,494.61,0,20,28,0.0009425159399853082,-22.029999999998836,0.0
589,CASH_OUT,11.82,C000009918,5319.53,5307.71,C000018690,454.28,454.28,0,13,25,0.002221583188141031,-11.819999999999709,0.0
419,CASH_OUT,11.43,C000009919,21766.3,21754.87,C000016044,1076.79,1076.79,1,11,18,0.0005250995759694588,-11.430000000000291,0.0
681,CASH_OUT,167.52,C000009920,4210.56,4043.04,C000012553,106757.17,106757.17,0,9,29,0.03977623493432362,-167.52000000000044,0.0
85,DEBIT,68.48,C000009921,28817.77,28749.29,C000018344,411.61,411.61,0,13,4,0.002376229103462778,-68.47999999999956,0.0
416,CASH_OUT,289.5,C000009922,18216.86,17927.36,C000013284,318.44,318.44,0,8,18,0.015890999272142832,-289.5,0.0
694,PAYMENT,4238.45,C000009923,11881.04,7642.59,C000016424,1239.48,5477.93,0,22,29,0.3567106321810059,-4238.450000000001,4238.450000000001
482,PAYMENT,114.55,C000009924,9737.88,9623.33,C000019542,1571.34,1685.89,0,2,21,0.011762132811986594,-114.54999999999927,114.55000000000018
456,DEBIT,1.67,C000009925,94115.36,94113.69,C000011126,303.98,303.98,1,0,20,1.7743992649099477e-05,-1.6699999999982538,0.0
297,PAYMENT,91.48,C000009926,14986.82,14895.34,C000016527,440.01,531.49,0,9,13,0.006103622808387077,-91.47999999999956,91.48000000000002
112,CASH_OUT,1614.51,C000009927,833.83,0.0,C000011398,313.27,313.27,1,16,5,1.93393864619144,-833.83,0.0
230,CASH_IN,124.98,C000009928,4310.68,4435.66,C000012813,1840.33,1840.33,0,14,10,0.028986381178566126,124.97999999999956,0.0
96,CASH_OUT,3161.06,C000009929,2004.05,0.0,C000010281,8.49,8.49,1,0,5,1.5765492132365777,-2004.05,0.0
680,CASH_IN,367.19,C000009930,65954.11,66321.3,C000016624,6008.41,6008.41,0,8,29,0.005567271436587703,367.1900000000023,0.0
378,CASH_OUT,3.76,C000009931,19480.25,19476.49,C000017761,547.66,547.66,0,18,16,0.00019300609560474815,-3.7599999999983993,0.0
156,PAYMENT,184.78,C000009932,62813.58,62628.8,C000019669,5.15,189.93,0,12,7,0.0029416737324360043,-184.77999999999884,184.78
421,DEBIT,268.81,C000009933,953.37,684.56,C000010273,4.65,4.65,0,13,18,0.28166224839422865,-268.81000000000006,0.0
105,PAYMENT,1287.83,C000009934,15560.83,14273.0,C000017625,342.13,1629.96,1,9,5,0.08275569132936164,-1287.83,1287.83
705,TRANSFER,5649.22,C000009935,384.99,0.0,C000017507,7.67,5656.89,0,9,30,14.63566413637659,-384.99,5649.22
330,PAYMENT,911.83,C000009936,273.64,0.0,C000010521,7663.61,8575.44,0,18,14,3.320091756481212,-273.64,911.8300000000008
439,PAYMENT,358.15,C000009937,1643.47,1285.32,C000011727,34028.78,34386.93,0,7,19,0.2177905343362907,-358.1500000000001,358.15000000000146
132,TRANSFER,573.85,C000009938,28812.45,28238.6,C000014200,25.25,599.1,0,12,6,0.01991604615205746,-573.8500000000022,573.85
382,PAYMENT,106.06,C000009939,672.55,566.49,C000019299,55.53,161.59,0,22,16,0.1574641823175711,-106.05999999999995,106.06
138,CASH_OUT,7.96,C000009940,2906.72,2898.76,C000015229,134.07,134.07,0,18,6,0.0027375400657559876,-7.959999999999582,0.0
270,DEBIT,161.26,C000009941,17734.45,17573.19,C000017288,420.17,420.17,0,6,12,0.009092523730720111,-161.26000000000204,0.0
550,PAYMENT,308.15,C000009942,10610.72,10302.57,C000019668,642.09,950.24,0,22,23,0.029038647834658284,-308.14999999999964,308.15
396,PAYMENT,13.37,C000009943,82807.99,82794.62,C000014998,55.84,69.21,0,12,17,0.000161455899896859,-13.370000000009895,13.36999999999999
557,CASH_OUT,2107.47,C000009944,2996.07,888.6,C000015387,5927.81,5927.81,0,5,24,0.7031767693113606,-2107.4700000000003,0.0
464,CASH_OUT,1108.57,C000009945,1536.95,428.38,C000019109,1655.63,1655.63,0,8,20,0.7208101693813193,-1108.5700000000002,0.0
675,CASH_IN,9.55,C000009946,577.25,586.8,C000011983,4450.76,4450.76,0,3,29,0.01651534803285776,9.549999999999955,0.0
450,PAYMENT,2279.39,C000009947,1716.43,0.0,C000016640,403.52,2682.91,0,18,19,1.3272098426136727,-1716.43,2279.39
331,DEBIT,80.11,C000009948,569.41,489.3,C000014313,6973.84,6973.84,0,19,14,0.14044283936116128,-80.10999999999996,0.0
253,TRANSFER,31.28,C000009949,201.41,170.13,C000015760,323.44,354.72,1,13,11,0.1545378192777037,-31.28,31.28000000000003
681,CASH_OUT,1285.05,C000009950,56675.02,55389.97,C000013922,24.89,24.89,0,9,29,0.022673610461708498,-1285.0499999999956,0.0
285,PAYMENT,134.01,C000009951,3207.86,3073.85,C000018853,3846.4,3980.41,0,21,12,0.04176249509171481,-134.01000000000022,134.00999999999976
274,TRANSFER,6623.44,C000009952,145393.67,138770.23,C000013735,45.47,6668.91,0,10,12,0.04555490239085105,-6623.440000000002,6623.44
20,PAYMENT,26.96,C000009953,846.46,819.5,C000017741,182.55,209.51,0,20,1,0.03181271092440941,-26.960000000000036,26.95999999999998
239,PAYMENT,4.65,C000009954,1566.79,1562.14,C000012046,72.74,77.39,1,23,10,0.0029659584510680643,-4.649999999999864,4.650000000000006
270,TRANSFER,84.7,C000009955,931.64,846.94,C000010670,6522.75,6607.45,0,6,12,0.0908174644021273,-84.69999999999993,84.69999999999982
418,DEBIT,719.42,C000009956,1140.09,420.67,C000016124,157.45,157.45,0,10,18,0.6304673601556406,-719.4199999999998,0.0
310,CASH_OUT,23.24,C000009957,11052.43,11029.19,C000011646,730.88,730.88,1,22,13,0.002102514785003388,-23.23999999999978,0.0
31,TRANSFER,10.38,C000009958,6970.8,6960.42,C000019622,3574.87,3585.25,0,7,2,0.0014888551019822715,-10.38000000000011,10.38000000000011
104,TRANSFER,234.59,C000009959,11082.41,10847.82,C000013442,109.47,344.06,0,8,5,0.02116586862707416,-234.59000000000015,234.59
682,TRANSFER,7.95,C000009960,22323.77,22315.82,C000010920,907.82,915.77,0,10,29,0.0003561066922525966,-7.950000000000728,7.949999999999932
186,CASH_IN,274.07,C000009961,15693.98,15968.05,C000017383,210.65,210.65,0,18,8,0.017462271375943136,274.0699999999997,0.0
128,TRANSFER,75.09,C000009962,656.73,581.64,C000015427,621.06,696.15,0,8,6,0.11416538701290803,-75.09000000000003,75.09000000000003
210,PAYMENT,398.99,C000009963,1358.68,959.69,C000012113,413.48,812.47,0,18,9,0.29344404565780186,-398.99,398.99
414,PAYMENT,9.32,C000009964,3576.8,3567.48,C000013952,2968.96,2978.28,0,6,18,0.002604952764268545,-9.320000000000164,9.320000000000164
281,CASH_OUT,1990.87,C000009965,799506.56,797515.69,C000010412,319.39,319.39,1,17,12,0.0024901202935466923,-1990.8700000001118,0.0
253,TRANSFER,102.92,C000009966,9495.76,9392.84,C000017420,392.18,495.1,0,13,11,0.010837380327606469,-102.92000000000007,102.92000000000002
19,PAYMENT,683.38,C000009967,3498.3,2814.92,C000015268,15803.63,16487.01,0,19,1,0.1952904866687623,-683.3800000000001,683.3799999999992
712,DEBIT,1012.07,C000009968,8183.8,7171.73,C000013300,25.34,25.34,0,16,30,0.12365238002150328,-1012.0700000000006,0.0
732,CASH_OUT,14.66,C000009969,1206.32,1191.66,C000012859,1605.21,1605.21,0,12,31,0.012142596826027897,-14.659999999999854,0.0
136,CASH_OUT,866.55,C000009970,4418.87,3552.32,C000019413,16732.73,16732.73,0,16,6,0.19605780260505398,-866.5499999999997,0.0
223,PAYMENT,8.58,C000009971,12481.38,12472.8,C000012751,320.09,328.67,0,7,10,0.0006873689152228983,-8.579999999999927,8.580000000000041
3,PAYMENT,9.58,C000009972,2854.08,2844.5,C000016315,28.87,38.45,0,3,1,0.0033554226151281227,-9.579999999999927,9.580000000000002
236,CASH_IN,7540.16,C000009973,958.31,8498.47,C000010754,118.46,118.46,0,20,10,7.859982695896009,7540.16,0.0
465,DEBIT,1371.56,C000009974,2652.32,1280.76,C000011487,237.6,237.6,0,9,20,0.5169221955889225,-1371.5600000000002,0.0
228,PAYMENT,9389.32,C000009975,1845.74,0.0,C000019633,8084.32,17473.64,1,12,10,5.084267411763432,-1845.74,9389.32
654,PAYMENT,70.78,C000009976,389.28,318.5,C000013372,18.21,88.99,1,6,28,0.18135697447986063,-70.77999999999997,70.78
499,TRANSFER,182.15,C000009977,1264.8,1082.65,C000015273,941.58,1123.73,0,19,21,0.14390109021962397,-182.14999999999986,182.14999999999998
521,PAYMENT,426.12,C000009978,368.99,0.0,C000017459,21.52,447.64,1,17,22,1.1517068028865645,-368.99,426.12
702,CASH_OUT,144.84,C000009979,466.29,321.45,C000012207,142.01,142.01,0,6,30,0.3099574140255516,-144.84000000000003,0.0
677,CASH_IN,33.37,C000009980,538.39,571.76,C000012370,4270.52,4270.52,0,5,29,0.061866182168746175,33.370000000000005,0.0
139,PAYMENT,24.73,C000009981,12458.73,12434.0,C000017166,1348.25,1372.98,0,19,6,0.001984794213036719,-24.729999999999563,24.730000000000018
276,PAYMENT,227.63,C000009982,27826.6,27598.97,C000017347,882.16,1109.79,0,12,12,0.008180008337046673,-227.62999999999738,227.63
291,DEBIT,17.57,C000009983,297.64,280.07,C000019964,3022.64,3022.64,0,3,13,0.05883337798017681,-17.569999999999993,0.0
53,PAYMENT,16.61,C000009984,31897.26,31880.65,C000013771,400.62,417.23,0,5,3,0.0005207180579755761,-16.609999999996944,16.610000000000014
687,CASH_IN,326.08,C000009985,550.1,876.18,C000017569,553.77,553.77,0,15,29,0.5916893485755761,326.0799999999999,0.0
110,CASH_OUT,122.69,C000009986,9139.13,9016.44,C000011092,320.91,320.91,0,14,5,0.013423222645629767,-122.68999999999869,0.0
715,CASH_IN,967.21,C000009987,4393.31,5360.52,C000018000,983.3,983.3,0,19,30,0.22010509044650922,967.21,0.0
648,PAYMENT,63.45,C000009988,7737.06,7673.61,C000019603,898.14,961.59,0,0,28,0.008199729647999627,-63.45000000000073,63.450000000000045
4,PAYMENT,46.41,C000009989,518.73,472.32,C000010844,10231.61,10278.02,1,4,1,0.0892963654205068,-46.410000000000025,46.409999999999854
667,TRANSFER,346.23,C000009990,196.66,0.0,C000016354,18.69,364.92,1,19,28,1.7516442375796824,-196.66,346.23
